method,component,area_id,area_inla_id,effect,lower,upper
BHF,Structured,W02000001,1,-0.008829774451972945,-0.5177671706718668,0.48957750647673626
BHF,Structured,W02000002,2,-0.12683835686713166,-0.675681567362696,0.3379946306325241
BHF,Structured,W02000003,3,0.345098115955358,-0.45864595779246503,1.291825241947705
BHF,Structured,W02000004,4,0.2222625656839291,-0.3212966781619633,0.8941868478615254
BHF,Structured,W02000005,5,-0.20255328094544986,-0.8773915369015075,0.34858846892646855
BHF,Structured,W02000006,6,-0.02786610597318191,-0.5290245538610723,0.4620406183744718
BHF,Structured,W02000007,7,0.09682063880028141,-0.3628075719455113,0.6356037838095316
BHF,Structured,W02000008,8,-0.2162359631199024,-1.0098819327724058,0.44661364736546927
BHF,Structured,W02000009,9,-0.08188639116321444,-0.5602973932450945,0.3533160530623316
BHF,Structured,W02000010,10,-0.19763312560292431,-1.1189257576141187,0.6112716031214501
BHF,Structured,W02000011,11,-0.13062656508723466,-0.7633214076599955,0.4421404500617515
BHF,Structured,W02000012,12,-0.11846727478568561,-0.646751571156662,0.35644728571409534
BHF,Structured,W02000013,13,-0.09062702178029401,-0.711532143393641,0.49680064943339586
BHF,Structured,W02000014,14,-0.08606226864286404,-0.5588805453307991,0.3576470355904962
BHF,Structured,W02000015,15,-0.12463059067871118,-0.8471385614596546,0.5359358018192434
BHF,Structured,W02000016,16,-0.11038298925581803,-0.6555226155326636,0.38631329921921764
BHF,Structured,W02000017,17,-0.08343549444712459,-0.6615028294622064,0.465598596361534
BHF,Structured,W02000018,18,-0.06264281289567833,-0.5034227042027539,0.34980129616554595
BHF,Structured,W02000019,19,-0.09865655189256205,-0.5503818696698488,0.3110036994255089
BHF,Structured,W02000020,20,-0.061532346856169415,-0.6591581924861358,0.5254841905209626
BHF,Structured,W02000021,21,-0.1039408761218979,-0.9207204603165549,0.6759130962950368
BHF,Structured,W02000022,22,-0.09958637538259832,-0.6463585603479393,0.38977279420517624
BHF,Structured,W02000023,23,-0.1693536298893393,-1.201845233078615,0.7776946207085309
BHF,Structured,W02000024,24,0.02651937495169953,-0.2864573116032491,0.36530525359432153
BHF,Structured,W02000025,25,-0.03522467170057424,-0.5077672123979384,0.4201312617326254
BHF,Structured,W02000026,26,0.05415782479016715,-0.3997507458399644,0.5499153357721062
BHF,Structured,W02000027,27,-0.384361987308526,-1.468408321871434,0.4684206695364612
BHF,Structured,W02000028,28,-0.33210239958145826,-1.1613623117575793,0.31094528183024583
BHF,Structured,W02000029,29,-0.2726862138853427,-0.960000587285383,0.2664558481381738
BHF,Structured,W02000030,30,-0.24139143069394262,-0.9941404140275989,0.372162851167451
BHF,Structured,W02000031,31,-0.13866316631225323,-0.7971356272939689,0.43533589471367956
BHF,Structured,W02000032,32,-0.2774241027394093,-1.0070386276036705,0.29634606188334994
BHF,Structured,W02000033,33,-0.15129423195499528,-0.7610935601874905,0.38124984244050286
BHF,Structured,W02000034,34,-0.09286176957432882,-0.5978073621045754,0.3747574066186137
BHF,Structured,W02000035,35,-0.12228763093691619,-0.643158254487236,0.3357108349380724
BHF,Structured,W02000036,36,-0.10400380852056941,-0.6099560739154295,0.3485303249767215
BHF,Structured,W02000037,37,-0.1700103292498555,-0.6851852604643114,0.2569751726370998
BHF,Structured,W02000038,38,-0.15698965288023012,-0.7727556234575054,0.3732116791589627
BHF,Structured,W02000039,39,-0.17472260742042933,-0.8916923598928148,0.44280996892742597
BHF,Structured,W02000040,40,-0.06010034631758382,-0.4146843599700971,0.2725022719556385
BHF,Structured,W02000041,41,-0.08669158159986423,-0.47909993622392516,0.27030142760204545
BHF,Structured,W02000042,42,0.002243977016557641,-0.6409290897400423,0.6632485076990065
BHF,Structured,W02000043,43,0.09937154845383711,-0.4509534092019465,0.7349932088599005
BHF,Structured,W02000044,44,0.08577931792785323,-0.4429302678359085,0.6899022101639118
BHF,Structured,W02000045,45,-0.09728956858400156,-0.7181824568021009,0.4682877318291723
BHF,Structured,W02000047,46,-0.15250455143462333,-0.8670829861063712,0.4649939114864713
BHF,Structured,W02000049,47,0.04862791816368883,-0.3450925598048346,0.48994537388680054
BHF,Structured,W02000050,48,-0.09338207304174231,-0.5701139685405184,0.3351944015707511
BHF,Structured,W02000051,49,-0.0190198246555074,-0.43898263725674225,0.4048471942454239
BHF,Structured,W02000052,50,-0.014846249031215338,-0.5078373905554023,0.48649204965960735
BHF,Structured,W02000053,51,0.008292669006774701,-0.3941480135333862,0.43293933200077706
BHF,Structured,W02000054,52,0.05079328542249569,-0.2649935665818604,0.4065226111757891
BHF,Structured,W02000055,53,0.14882896611840757,-0.352684207319669,0.7707032382878144
BHF,Structured,W02000056,54,0.04267894701788869,-0.31458989754955674,0.4417206356861206
BHF,Structured,W02000057,55,0.042845247060245936,-0.2979014957992048,0.4158514413798127
BHF,Structured,W02000058,56,0.09018007465445006,-0.38782886082743556,0.6438396407947453
BHF,Structured,W02000059,57,0.030919749423162352,-0.42412744346845155,0.5179937246045103
BHF,Structured,W02000060,58,-0.022241865616676217,-0.5495871253878888,0.4938940323486383
BHF,Structured,W02000061,59,0.0395967518876617,-0.5443675178246445,0.6591244476914322
BHF,Structured,W02000062,60,-0.004860893290292349,-0.48726322954705853,0.47931796321112713
BHF,Structured,W02000063,61,-0.008633029901926716,-0.4065556109108744,0.3881272248778281
BHF,Structured,W02000064,62,-0.012387371583392216,-0.7093427218260445,0.6798032787422673
BHF,Structured,W02000065,63,0.012311208938189403,-0.5561630437338929,0.5949268840090963
