method,component,area_id,area_inla_id,effect,lower,upper
MRP Rich,Structured,W02000001,1,-0.008506448029011236,-0.5200658474704216,0.4927525692549936
MRP Rich,Structured,W02000002,2,-0.13437840027531553,-0.6888823260783091,0.3323110217719576
MRP Rich,Structured,W02000003,3,0.37161462440064497,-0.44160572866382153,1.3365509489745828
MRP Rich,Structured,W02000004,4,0.23102864125158726,-0.3154630438099433,0.9081937615956964
MRP Rich,Structured,W02000005,5,-0.2171913784616933,-0.900157309986811,0.3355848554545756
MRP Rich,Structured,W02000006,6,-0.025885697444833947,-0.5300841230101482,0.4692521217843997
MRP Rich,Structured,W02000007,7,0.10004934023419375,-0.3626475204938525,0.6427090837832875
MRP Rich,Structured,W02000008,8,-0.22735929036695593,-1.0302049582939368,0.4394575613485546
MRP Rich,Structured,W02000009,9,-0.08940593898080451,-0.5726679085096356,0.3462960079821123
MRP Rich,Structured,W02000010,10,-0.19561831893708395,-1.1209497736229364,0.6205006795959866
MRP Rich,Structured,W02000011,11,-0.12842169745357715,-0.7631659582153145,0.44928874614994485
MRP Rich,Structured,W02000012,12,-0.11710231433322736,-0.6469238155840873,0.3614697236011256
MRP Rich,Structured,W02000013,13,-0.08913682724861327,-0.7131604312379067,0.5028798083950378
MRP Rich,Structured,W02000014,14,-0.08512143198999637,-0.559382101395053,0.36145267032291195
MRP Rich,Structured,W02000015,15,-0.12415977815266507,-0.8505213576081123,0.5411978143045791
MRP Rich,Structured,W02000016,16,-0.11028010513393878,-0.6575575873235373,0.38956272072293807
MRP Rich,Structured,W02000017,17,-0.082744559845266,-0.6631096269123957,0.4700004658040632
MRP Rich,Structured,W02000018,18,-0.061202631696385824,-0.5026675854180415,0.3545348582453511
MRP Rich,Structured,W02000019,19,-0.09868930101062344,-0.5514027730168083,0.3133098445129883
MRP Rich,Structured,W02000020,20,-0.06123515057044517,-0.6610890250136943,0.5289519937805317
MRP Rich,Structured,W02000021,21,-0.10534745505863072,-0.9255956122813722,0.6782418904389246
MRP Rich,Structured,W02000022,22,-0.09998083272859518,-0.6477933556418718,0.39233018415615706
MRP Rich,Structured,W02000023,23,-0.17388548665722942,-1.210472894777434,0.7761665244138517
MRP Rich,Structured,W02000024,24,0.028868527502355305,-0.28516022078583037,0.37101852093178106
MRP Rich,Structured,W02000025,25,-0.03415658210576284,-0.5077526496113112,0.4245604959857081
MRP Rich,Structured,W02000026,26,0.05655304235045407,-0.3986200183049008,0.5563885939905535
MRP Rich,Structured,W02000027,27,-0.3873558289590559,-1.479480573089542,0.4726048084744186
MRP Rich,Structured,W02000028,28,-0.33391805258164925,-1.169078978644091,0.3148242823160824
MRP Rich,Structured,W02000029,29,-0.27490031899383277,-0.9660316291912909,0.268248401153778
MRP Rich,Structured,W02000030,30,-0.24388997452617348,-1.0002381354886278,0.3735824395071464
MRP Rich,Structured,W02000031,31,-0.13571268042253418,-0.7962931742262105,0.44414516417898076
MRP Rich,Structured,W02000032,32,-0.27752843354801016,-1.0119158371512496,0.30162322526794577
MRP Rich,Structured,W02000033,33,-0.1516397956399878,-0.7628105249034066,0.3840074711238678
MRP Rich,Structured,W02000034,34,-0.0910835729011379,-0.5975867310810621,0.3803593788687715
MRP Rich,Structured,W02000035,35,-0.12079994766287987,-0.6428700439213051,0.34098033334948
MRP Rich,Structured,W02000036,36,-0.10209715444057721,-0.6090737437933105,0.3542796197073298
MRP Rich,Structured,W02000037,37,-0.17002978717428066,-0.6871957477280026,0.26007362645216564
MRP Rich,Structured,W02000038,38,-0.15594617284231935,-0.7735201480756293,0.378498973758276
MRP Rich,Structured,W02000039,39,-0.17562956332337037,-0.8948402167362636,0.4455331015008491
MRP Rich,Structured,W02000040,40,-0.05830030985061524,-0.41361976226180486,0.27709891066795234
MRP Rich,Structured,W02000041,41,-0.08461827485865364,-0.47782399594958547,0.2755106508952741
MRP Rich,Structured,W02000042,42,0.005165973696323506,-0.640431102013021,0.6711187900621057
MRP Rich,Structured,W02000043,43,0.102145518061255,-0.4514932450878721,0.7423803060180133
MRP Rich,Structured,W02000044,44,0.08833349559752854,-0.4437646477139526,0.6973547188987409
MRP Rich,Structured,W02000045,45,-0.09436390414099102,-0.7176215513805283,0.476748345643365
MRP Rich,Structured,W02000047,46,-0.1517481619149739,-0.8682250765639946,0.47035288345887505
MRP Rich,Structured,W02000049,47,0.04975387766173102,-0.34619326022352237,0.493926586574664
MRP Rich,Structured,W02000050,48,-0.09121835805192248,-0.5692818139449205,0.3412514421591058
MRP Rich,Structured,W02000051,49,-0.015801993945578137,-0.4372425388933343,0.41251806153120185
MRP Rich,Structured,W02000052,50,-0.010565615147172417,-0.505556215684646,0.4966175152923488
MRP Rich,Structured,W02000053,51,0.009937882543989052,-0.39432664202292916,0.43786975925548255
MRP Rich,Structured,W02000054,52,0.049002150500783416,-0.2684292548720606,0.4052224043326761
MRP Rich,Structured,W02000055,53,0.15068959988125072,-0.3543011644911568,0.7766869566161574
MRP Rich,Structured,W02000056,54,0.043432369908072185,-0.31568594936084743,0.4449314174548671
MRP Rich,Structured,W02000057,55,0.04277673276361885,-0.2998345049923136,0.4179774437856306
MRP Rich,Structured,W02000058,56,0.09009914772571734,-0.39039217333176734,0.645588601524571
MRP Rich,Structured,W02000059,57,0.027979013130003273,-0.4296622173316813,0.515875809018663
MRP Rich,Structured,W02000060,58,-0.027178168193625715,-0.558058611978911,0.49027685342165034
MRP Rich,Structured,W02000061,59,0.033951250089615505,-0.5542498835836837,0.6543395192727822
MRP Rich,Structured,W02000062,60,-0.010508470444125811,-0.4961082956756637,0.4742677425708188
MRP Rich,Structured,W02000063,61,-0.013586535322024824,-0.41414246389879683,0.3835115231080539
MRP Rich,Structured,W02000064,62,-0.01844408272406118,-0.7210498782927058,0.6761774021254653
MRP Rich,Structured,W02000065,63,0.005377751453999033,-0.5671807416423387,0.588081735709087
MRP Rich,Structured,W02000066,64,-0.015254265885999149,-0.6032664692739268,0.5667254886714023
MRP Rich,Structured,W02000067,65,-0.02348397385050898,-0.5481019261878372,0.48922276502275513
MRP Rich,Structured,W02000068,66,0.0629999566448518,-0.48508957785755236,0.66387183343537
MRP Rich,Structured,W02000069,67,-0.020195287379292683,-0.44588305670645656,0.3967882091172835
MRP Rich,Structured,W02000070,68,0.018979328920803857,-0.4258743949744993,0.4818123486602177
MRP Rich,Structured,W02000071,69,0.002658743439128887,-0.4786105929946439,0.4915798424986283
MRP Rich,Structured,W02000072,70,0.03531994859091629,-0.49468479523469777,0.5961170529430834
MRP Rich,Structured,W02000073,71,-0.02509697889141441,-0.50984097662502,0.44628410420800857
MRP Rich,Structured,W02000074,72,0.01218099960598842,-0.4321807173857511,0.4703833156014118
MRP Rich,Structured,W02000075,73,0.018843405387848993,-0.38948570733050863,0.4432130224150393
MRP Rich,Structured,W02000076,74,0.013409658425183962,-0.37244136063901273,0.4132748153233077
MRP Rich,Structured,W02000077,75,0.022674032296551537,-0.3427561920875709,0.40523052787936703
MRP Rich,Structured,W02000080,76,-0.01595538389546994,-0.6078667656192392,0.5635280992722173
MRP Rich,Structured,W02000081,77,0.010210406295532813,-0.5126844067981368,0.5418784942901725
MRP Rich,Structured,W02000082,78,0.01626966243798295,-0.5852963806637914,0.6317893044748939
MRP Rich,Structured,W02000083,79,0.0024284958940274668,-0.4408398058086576,0.4477048006227742
MRP Rich,Structured,W02000085,80,-0.022473630575585078,-0.6342821321790959,0.5713408993379557
MRP Rich,Structured,W02000087,81,0.23212583380251106,-0.4216619496731057,1.03189367413127
MRP Rich,Structured,W02000088,82,-0.004101622215111954,-0.5467045896091424,0.534491195283794
MRP Rich,Structured,W02000089,83,0.16205430449172664,-0.7125884687365743,1.139160478417936
MRP Rich,Structured,W02000090,84,0.01738244868177514,-0.3618349058299095,0.41001532444040223
MRP Rich,Structured,W02000091,85,0.013192021139569852,-0.48387662862760217,0.5205018233966783
MRP Rich,Structured,W02000092,86,-0.001651699038582021,-0.4883220593688157,0.4833425518496242
MRP Rich,Structured,W02000093,87,0.03614247384921609,-0.35309143008192717,0.45052315981162266
MRP Rich,Structured,W02000094,88,0.027929169697164302,-0.4159198114312525,0.4923703240910081
MRP Rich,Structured,W02000095,89,0.02701608209804897,-0.547515414884741,0.6207323430829373
MRP Rich,Structured,W02000096,90,0.09030123861033476,-0.3242568657052125,0.5714626606578634
MRP Rich,Structured,W02000097,91,0.12312174798013853,-0.2122668216348227,0.536521502119667
MRP Rich,Structured,W02000098,92,0.05342599760703062,-0.4025044358660405,0.5259797691083303
MRP Rich,Structured,W02000099,93,-0.003715041701243778,-0.6184355389151924,0.581337730348718
MRP Rich,Structured,W02000100,94,0.17168233101770933,-0.1412080285021956,0.5805946090043693
MRP Rich,Structured,W02000101,95,0.08860441469483898,-0.362207274745617,0.5780295620348884
MRP Rich,Structured,W02000102,96,0.16037553089534187,-0.1798264576557135,0.5830301164231667
MRP Rich,Structured,W02000103,97,0.19879877151135772,-0.173092784512768,0.671292492343444
MRP Rich,Structured,W02000104,98,0.22835783061186885,-0.22296767484676508,0.7972957762072153
MRP Rich,Structured,W02000105,99,0.21949077920925492,-0.28655855264569197,0.8394136270571099
MRP Rich,Structured,W02000106,100,0.20082968121063027,-0.12242210267855469,0.6200011924987445
MRP Rich,Structured,W02000107,101,0.22363531369338624,-0.12730173707386755,0.6946177101847537
MRP Rich,Structured,W02000108,102,0.25080191173541966,-0.11026730089238862,0.7333800052341068
MRP Rich,Structured,W02000109,103,0.373468926711336,-0.12181455760549292,1.037727525534888
MRP Rich,Structured,W02000110,104,0.17051958842080273,-0.1340528942776416,0.5664048825762411
MRP Rich,Structured,W02000111,105,0.05923446542466349,-0.2830654025486463,0.44333074823403906
MRP Rich,Structured,W02000113,106,0.18978562397243406,-0.4131422803100163,0.918866283430103
MRP Rich,Structured,W02000114,107,-0.006505383771029989,-0.3320853191109292,0.3296452563630969
MRP Rich,Structured,W02000116,108,0.1878296788601745,-0.24838026066795202,0.7304907326128266
MRP Rich,Structured,W02000117,109,0.2079302958051291,-0.2534747402516892,0.7805337979818656
MRP Rich,Structured,W02000118,110,0.29357566953896247,-0.22478466772895694,0.9741850149211393
MRP Rich,Structured,W02000120,111,0.1817540596218034,-0.25382705677758766,0.7145148913006267
MRP Rich,Structured,W02000122,112,0.1862606666182815,-0.22711527975130466,0.69305117174225
MRP Rich,Structured,W02000123,113,0.19196085458539403,-0.15351040248950495,0.6380406551395005
MRP Rich,Structured,W02000124,114,0.11097085411470049,-0.36588009510482317,0.6284586650664079
MRP Rich,Structured,W02000125,115,0.14777895649555606,-0.2194767827606789,0.5824235219110785
MRP Rich,Structured,W02000126,116,0.1392714543361973,-0.24766561772636636,0.5808316637544956
MRP Rich,Structured,W02000127,117,0.13887116208250316,-0.37221195445051547,0.6961547806611481
MRP Rich,Structured,W02000128,118,0.1717654485580498,-0.34832177557279775,0.7525796850149463
MRP Rich,Structured,W02000129,119,0.2014126747666932,-0.20033032840383538,0.6761139360816152
MRP Rich,Structured,W02000130,120,0.28114221974190584,-0.2435134435175449,0.9221504528013291
MRP Rich,Structured,W02000131,121,0.2576128114339614,-0.2463203240769472,0.8598419475039087
MRP Rich,Structured,W02000132,122,0.09633189306227251,-0.4146327337166099,0.6370798704980021
MRP Rich,Structured,W02000133,123,0.2905910306451511,-0.18397883102684376,0.867020922961406
MRP Rich,Structured,W02000134,124,0.27337271402184266,-0.2851982252536534,0.9372239317768285
MRP Rich,Structured,W02000135,125,0.29539195404659896,-0.2807797314664622,0.9863094130479652
MRP Rich,Structured,W02000136,126,0.0423288875602745,-0.49638262061875393,0.58406258251063
MRP Rich,Structured,W02000137,127,0.33185733998164957,-0.2859939359836435,1.0860365890623578
MRP Rich,Structured,W02000138,128,-0.14103963873969025,-1.0371949446816895,0.6390284460390224
MRP Rich,Structured,W02000139,129,-0.07244478305394417,-0.7845651893131012,0.5726310502366383
MRP Rich,Structured,W02000140,130,-0.15230152931561433,-1.0424379015749803,0.6168343052862213
MRP Rich,Structured,W02000141,131,-0.056086082416520674,-0.7995551195694315,0.6238284574077277
MRP Rich,Structured,W02000142,132,0.12493790177484142,-0.22290656342078374,0.5369780056023137
MRP Rich,Structured,W02000143,133,0.10883081512117802,-0.19249550392562037,0.47262413647009804
MRP Rich,Structured,W02000144,134,0.10706657748318021,-0.2881422814044536,0.5450657118534211
MRP Rich,Structured,W02000145,135,0.011479330813157365,-0.3348323842823978,0.3644832678250274
MRP Rich,Structured,W02000146,136,0.05644441123627662,-0.28041233178300434,0.4227031767838058
MRP Rich,Structured,W02000147,137,0.11353265747294636,-0.26796349778019674,0.5508273835898841
MRP Rich,Structured,W02000148,138,0.13248719957771754,-0.4377870459727089,0.7777085236818386
MRP Rich,Structured,W02000149,139,0.10190143682144098,-0.3441067923262853,0.5971323176766
MRP Rich,Structured,W02000151,140,-0.03849389600814954,-0.43114262954930793,0.333754994865811
MRP Rich,Structured,W02000152,141,0.007575202413644485,-0.3674249144972598,0.39442546727959765
MRP Rich,Structured,W02000153,142,0.0518751200463987,-0.39549514412307596,0.5247331622262206
MRP Rich,Structured,W02000154,143,-0.01296264294325076,-0.4873435188257391,0.469508374497094
MRP Rich,Structured,W02000156,144,-0.012524888853187496,-0.476582705801025,0.4450247716812562
MRP Rich,Structured,W02000157,145,0.02261632056230925,-0.3949066661639966,0.4508835437975419
MRP Rich,Structured,W02000158,146,-0.0070609449912828704,-0.4234279049008779,0.42037663856037233
MRP Rich,Structured,W02000159,147,0.09508311280977824,-0.3885457385321959,0.6445805220563686
MRP Rich,Structured,W02000160,148,-7.91773453200127e-4,-0.4682465855189639,0.4674457677948617
