domain_id,benchmark_commute_distance,direct_estimate,direct_ci_lower,direct_ci_upper,direct_ci_width,fh_estimate,fh_ci_lower,fh_ci_upper,fh_ci_width,spatial_fh_estimate,spatial_fh_ci_lower,spatial_fh_ci_upper,spatial_fh_ci_width
W02000001,12.233856228057554,9.699559223900941,4.601025849044644,14.798092598757238,10.197066749712594,9.847452788909624,6.306262735605959,13.167440842315623,6.861178106709664,9.74754442108841,6.154798898229422,13.610727137637793,7.4559282394083715
W02000002,12.717002333962265,11.21454430158621,8.559041730421487,13.870046872750933,5.311005142329446,10.814269731405806,8.387350784093178,12.875078317036253,4.487727532943076,10.808121706546498,8.240463964521311,13.058061665160688,4.817597700639377
W02000003,9.949801455696202,10.648435017435165,5.259962641418723,16.036907393451607,10.776944752032882,9.941903456449573,6.037721512127738,13.766686107579776,7.728964595452038,10.02427075135097,5.754496833453307,14.306907472097466,8.552410638644158
W02000004,11.411980381374129,NA,NA,NA,NA,10.22950953808526,5.217531347414955,15.194902902750252,9.977371555335298,10.321533085062155,4.942300388010258,16.041210936402013,11.098910548391755
W02000005,10.20186677182646,25.326153818971456,5.644334840384751,45.00797279755816,39.36363795717341,10.388503947075055,4.694232185465324,16.145111553000064,11.45087936753474,10.762674112405923,4.811547145760878,15.851994287823812,11.040447142062934
W02000006,8.128392950420954,35.13199730396155,-9.912888712554171,80.17688332047726,90.08977203303144,9.791118786017465,4.912258634917384,15.297618855064226,10.385360220146842,9.776703190790522,3.7330097437875036,15.40457741570888,11.671567671921377
W02000007,11.182409039645279,9.908801933204273,5.661433273871014,14.156170592537533,8.49473731866652,9.752222111583334,6.273510813077784,12.951319896620756,6.677809083542972,9.52012140342677,5.9475419102158975,13.01319267771283,7.065650767496932
W02000008,8.64557034608541,14.8734014897587,6.8338730382990995,22.9129299412183,16.079056902919202,10.639663309471958,6.322611052728642,14.94839517359653,8.625784120867888,11.28326684836681,6.14683243920986,16.05666911259364,9.90983667338378
W02000009,9.543121215860086,4.8121675428309,2.1770106221267294,7.44732446353507,5.27031384140834,5.657474963129758,3.2626149304660093,7.928616311797343,4.666001381331334,5.889363257239444,3.7717227988396154,8.619402133181511,4.847679334341896
W02000010,11.092810576251456,6.603529739166287,4.018011394533195,9.18904808379938,5.1710366892661845,6.90593835463833,4.235751461744323,9.266201652160984,5.03045019041666,6.715060684560623,4.686259405078461,8.797069207848594,4.110809802770133
W02000011,8.137024488976378,8.058897869215208,2.8131029270971775,13.30469281133324,10.491589884236063,8.330193250248547,5.24255486798662,12.562503563917206,7.319948695930586,8.25226398264784,4.230722655450164,12.311233776539531,8.080511121089367
W02000012,10.171267009022241,8.374074332236349,2.1390439094200104,14.609104755052687,12.470060845632677,8.967883469110019,4.675803718901356,14.033852449624506,9.35804873072315,8.822178117938073,5.057465524031921,13.042814218746837,7.985348694714917
W02000013,9.367973774160733,5.3002675790893665,1.7980314084585327,8.8025037497202,7.004472341261668,6.45513050394805,3.6716697247854153,9.213892914670126,5.5422231898847105,6.296106485279134,3.1059083832069554,9.169255929537053,6.063347546330098
W02000014,9.24027012922211,26.923374612181593,10.129702797982056,43.71704642638113,33.587343628399076,10.924651053085526,6.008867990472617,15.682743961669432,9.673875971196814,9.930150178955126,5.55508088629143,14.824852175120862,9.269771288829432
W02000015,8.052978097960816,9.919678990643295,2.5245945749047687,17.31476340638182,14.790168831477054,9.24174368202599,4.133314155028099,13.435931286649506,9.302617131621407,8.38038612527496,3.900103463633915,13.350669846966532,9.450566383332617
W02000016,9.571522592891762,41.4647784329225,-9.889198641377213,92.81875550722222,102.70795414859944,9.704287776453894,4.990131815434566,14.852276815795395,9.86214500036083,8.328705463792689,3.392839215697629,13.296636187940553,9.903796972242924
W02000017,10.743092305924172,7.977358245950098,3.6073000732552725,12.347416418644924,8.740116345389652,8.670913743120781,4.717792414895532,12.106050296062458,7.3882578811669255,8.269300633602615,4.62578518203534,11.07435936361541,6.448574181580069
W02000018,10.810546485078994,13.18638933688711,5.4860989576500865,20.886679716124135,15.40058075847405,10.832049580169404,6.44324008954565,15.32922402357021,8.88598393402456,9.937763792210834,5.109280890850615,13.801428418849456,8.692147527998841
W02000019,9.494834567816092,5.433258835193519,2.252949201656674,8.613568468730364,6.360619267073689,6.485853493377876,4.06569323712168,9.009204315767182,4.943511078645502,6.389244450490713,3.6565397272579556,9.092780347615314,5.436240620357358
W02000020,11.19331815295481,4.617937751514997,0.743099112357489,8.492776390672505,7.749677278315016,6.2787201206110765,3.0403707029563716,9.428248314915217,6.387877611958846,6.306596409372052,3.4826293109981084,9.064564474247792,5.581935163249684
W02000021,10.104186138126774,8.59705973384213,3.6125766625616658,13.581542805122595,9.96896614256093,9.088758158046648,5.215521555946588,12.957998408714753,7.742476852768164,8.58897556626431,4.875369792554146,12.870838460970061,7.995468668415915
W02000022,10.869966849466463,7.558943632429728,1.0122577893749254,14.10562947548453,13.093371686109606,8.683111920363903,4.087645867396018,13.206635817802981,9.118989950406963,8.291705962479556,4.260314933706594,12.233442622534396,7.973127688827802
W02000023,14.881647913480885,13.04109979759831,4.596929483365596,21.485270111831024,16.88834062846543,10.566259126251804,5.989026194319681,15.050258248810369,9.061232054490688,10.569430603135247,5.558950104213893,15.420121399097694,9.8611712948838
W02000024,13.916643560863411,10.024273865116195,1.02296572824606,19.02558200198633,18.00261627374027,9.821283940748058,5.097911384649019,14.615052033141382,9.517140648492362,8.921678243741269,4.432723594290646,13.070652450126497,8.63792885583585
W02000025,11.320391165811417,6.692875189391497,3.2735015640146052,10.112248814768389,6.838747250753784,7.330925822860998,4.588944192542632,10.693688135534103,6.104743942991471,7.475834000822613,4.504464899733268,10.457379758695343,5.952914858962075
W02000026,12.966249474143503,11.202532424511459,6.902219852888404,15.502844996134513,8.60062514324611,10.520842949680988,7.1037482903551386,14.367435987454925,7.263687697099787,10.092528484582811,6.62723640994467,13.537885642316866,6.9106492323721955
W02000027,6.571576965616046,15.016521382029643,1.7214903919807814,28.311552372078502,26.590061980097722,9.716196795803512,4.6497602173245305,15.550196429332873,10.900436212008342,10.036201425154513,3.2275333246616,15.84774684196308,12.62021351730148
W02000028,7.089796765633965,29.178464910113735,8.386717715847105,49.970212104380366,41.58349438853326,10.150755028088735,4.642258304128736,15.67213608655862,11.029877782429883,10.863234037022355,5.57162091864359,17.213936326476883,11.642315407833294
